Opening Id;Type;Peculiar Type;House Id;Bigger Area Room;Passing Standing Bigger Room;Bigger Area Room Type;Bigger Area Room m2;Smaller Area Room;Passing Standing Smaller Room;Smaller Area Room Type;Smaller Area Room m2;Width (cm);Height (cm);Length (cm);Level of Preservation;Id Threshold Sill;Id Lintel;Floor;Distance from Ground (cm);Frame Trace;Lintel Type;House Id:1;House Type;Date;Period;Town;Data Method;Total Square Meter (m2);Id Lintel:1;Lintel Length (cm);Lintel Width (cm);Lintel Thickness (cm);Lintel Material;Lintel Doorstop Width (cm);Lintel Tenon Hole Number;Lintel Hinge Hole Number;Lintel Bolt Hole Number;Id Threshold Sill:1;Threshold Sill Length (cm);Threshold Sill Width (cm);Threshold Sill Thickness (cm);Threshold Sill Material;Threshold Sill Type;Threshold Sill Doorstop Width (cm);Threshold Sill Tenon Hole Number;Threshold Sill Hinge Hole Number;Threshold Sill Bolt Hole Number;Threshold Sill Shutter Erosion;Threshold Sill Folding Door Channel;Outside_Inside
1380;WINDOW;NO;INSULA DELL ARA COELI  4;STREET;PASSING;OPEN SPACES;;MEDIANUM;PASSING;PUBLIC ROOM;3772;122;;90;2;;;2;;n.a.;n.a.;INSULA DELL ARA COELI  4;MEDIANUM APARTMENT;II-IV AD;LATE EMPIRE;ROME;BIBLIO ARCHIVE;483;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1381;DOORWAY;NO;INSULA DELL ARA COELI  5;UNKNOWN ROOM;STANDING;UNKNOWN ROOM;;STAIRWAY;PASSING;SERVICE ROOM;;130;;80;2;;;2;;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1382;DOORWAY;NO;INSULA DELL ARA COELI  5;UNKNOWN ROOM;STANDING;UNKNOWN ROOM;;CORRIDOR;PASSING;PUBLIC ROOM;1995;138;209;80;4;;;3;;n.a.;E;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1383;DOORWAY;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;1995;STAIRWAY;PASSING;SERVICE ROOM;;173;;;2;;;3;;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1384;DOORWAY;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;1995;CUBICULUM;STANDING;PRIVATE ROOM;774;123;;34;2;;;3;;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1385;DOORWAY;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;132;CUBICULUM;STANDING;PRIVATE ROOM;977;97;200;39;4;;;3;;n.a.;D;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1386;WINDOW;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;132;CUBICULUM;STANDING;PRIVATE ROOM;977;60;148;39;4;;;3;;n.a.;A;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1387;WINDOW;WOLF MOUTH WINDOW;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;132;CUBICULUM;STANDING;PRIVATE ROOM;79;66;115;35;4;;;3;;n.a.;A;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1388;WINDOW;WOLF MOUTH WINDOW;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;132;CUBICULUM;STANDING;PRIVATE ROOM;856;66;115;35;4;;;3;;n.a.;A;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1389;DOORWAY;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;132;CUBICULUM;STANDING;PRIVATE ROOM;99;97;200;39;4;;;3;;n.a.;D;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1390;WINDOW;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;132;CUBICULUM;STANDING;PRIVATE ROOM;99;60;148;39;4;;;3;;n.a.;A;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1391;DOORWAY;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;132;CUBICULUM;STANDING;PRIVATE ROOM;1255;112;200;39;4;;;3;;n.a.;D;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1392;WINDOW;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;3043;CUBICULUM;STANDING;PRIVATE ROOM;977;42;45;39;4;;;3;254;n.a.;A;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1393;WINDOW;NO;INSULA DELL ARA COELI  5;STREET;PASSING;OPEN SPACES;;CORRIDOR;PASSING;PUBLIC ROOM;132;123;;77;2;;;3;93;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1394;DOORWAY;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;1534;CUBICULUM;STANDING;PRIVATE ROOM;79;97;200;39;4;;;3;;n.a.;D;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1395;WINDOW;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;1534;CUBICULUM;STANDING;PRIVATE ROOM;79;60;148;39;4;;;3;;n.a.;A;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1396;DOORWAY;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;1534;CUBICULUM;STANDING;PRIVATE ROOM;856;97;200;39;4;;;3;;n.a.;D;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1397;WINDOW;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;1534;CUBICULUM;STANDING;PRIVATE ROOM;856;60;148;39;4;;;3;;n.a.;A;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1398;WINDOW;NO;INSULA DELL ARA COELI  5;STREET;PASSING;OPEN SPACES;;CUBICULUM;STANDING;PRIVATE ROOM;1166;125;;77;2;;;3;93;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1399;WINDOW;NO;INSULA DELL ARA COELI  5;STREET;PASSING;OPEN SPACES;;CUBICULUM;STANDING;PRIVATE ROOM;1166;130;;77;2;;;3;93;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1400;DOORWAY;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;1259;CUBICULUM;STANDING;PRIVATE ROOM;905;97;200;39;4;;;3;;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1401;DOORWAY;NO;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;1259;CUBICULUM;STANDING;PRIVATE ROOM;88;97;200;39;4;;;3;;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1402;WINDOW;WOLF MOUTH WINDOW;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;1259;CUBICULUM;STANDING;PRIVATE ROOM;905;76;115;39;4;;;3;113;n.a.;A;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1403;WINDOW;WOLF MOUTH WINDOW;INSULA DELL ARA COELI  5;CORRIDOR;PASSING;PUBLIC ROOM;1259;CUBICULUM;STANDING;PRIVATE ROOM;88;72;115;39;4;;;3;113;n.a.;A;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1404;DOORWAY;NO;INSULA DELL ARA COELI  5;MEDIANUM;PASSING;PUBLIC ROOM;3654;CORRIDOR;PASSING;PUBLIC ROOM;1259;109;188;87;4;;;3;;n.a.;E;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1405;DOORWAY;NO;INSULA DELL ARA COELI  5;MEDIANUM;PASSING;PUBLIC ROOM;3654;UNKNOWN ROOM;STANDING;UNKNOWN ROOM;;221;135;80;4;;;3;;n.a.;A;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;INSIDE
1406;WINDOW;NO;INSULA DELL ARA COELI  5;STREET;PASSING;OPEN SPACES;;MEDIANUM;PASSING;PUBLIC ROOM;3654;116;221;80;4;;;3;83;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1407;WINDOW;NO;INSULA DELL ARA COELI  5;STREET;PASSING;OPEN SPACES;;MEDIANUM;PASSING;PUBLIC ROOM;3654;116;221;80;4;;;3;83;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1408;WINDOW;NO;INSULA DELL ARA COELI  5;STREET;PASSING;OPEN SPACES;;MEDIANUM;PASSING;PUBLIC ROOM;3654;116;221;80;4;;;3;83;n.a.;n.a.;INSULA DELL ARA COELI  5;HOTEL;II-IV AD;LATE EMPIRE;ROME;BOTH;436;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1409;DOORWAY;NO;CASA DELL ERMA IN BRONZO;STREET;PASSING;OPEN SPACES;;ENTRANCE;PASSING;PUBLIC ROOM;587;156;311;65;5;T1409;L1409;G;;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1409;194;65;12;WOOD;;;;;T1409;66;156;16;OTHER STONE;B;13;1;0;3;NO;NO;OUTSIDE
1410;DOORWAY;NO;CASA DELL ERMA IN BRONZO;ENTRANCE;PASSING;PUBLIC ROOM;587;CELLAR;STANDING;SERVICE ROOM;586;100;179;29;4;;L1410;G;;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1410;123;29;11;WOOD;;;;;;;;;;;;;;;;;INSIDE
1411;WINDOW;NO;CASA DELL ERMA IN BRONZO;STREET;PASSING;OPEN SPACES;;CELLAR;STANDING;SERVICE ROOM;586;41;52;38;5;T1411;L1411;G;137;YES;A;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1411;50;40;7;WOOD;;;;;T1411;40;77;6;WOOD;C;0;0;0;0;NO;NO;OUTSIDE
1412;DOORWAY;NO;CASA DELL ERMA IN BRONZO;ATRIUM;STANDING;OPEN SPACES;4232;CELLAR;STANDING;SERVICE ROOM;586;79;259;37;5;T1412;L1412;G;;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1412;109;37;15;WOOD;;;;;T1412;37;79;;OTHER STONE;A;20;0;1;0;NO;NO;INSIDE
1413;DOORWAY;NO;CASA DELL ERMA IN BRONZO;ATRIUM;STANDING;OPEN SPACES;4232;CUBICULUM;STANDING;PRIVATE ROOM;853;80;274;42;4;;L1413;G;;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1413;95;42;16;WOOD;;;;;;;;;;;;;;;;;INSIDE
1414;WINDOW;NO;CASA DELL ERMA IN BRONZO;STREET;PASSING;OPEN SPACES;;CUBICULUM;STANDING;PRIVATE ROOM;853;51;51;36;4;;;G;134;n.a.;A;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1415;DOORWAY;NO;CASA DELL ERMA IN BRONZO;ATRIUM;STANDING;OPEN SPACES;4232;CORRIDOR;PASSING;PUBLIC ROOM;699;110;262;;4;;L1415;G;;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1415;164;;15;WOOD;;;;;;;;;;;;;;;;;INSIDE
1416;DOORWAY;NO;CASA DELL ERMA IN BRONZO;ATRIUM;STANDING;OPEN SPACES;4232;TABLINIUM;STANDING;PUBLIC ROOM;1237;280;237;49;5;T1416;L1416;G;;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1416;280;49;;WOOD;;;;;T1416;49;280;4;MARBLE;C;0;0;0;0;NO;NO;INSIDE
1417;DOORWAY;NO;CASA DELL ERMA IN BRONZO;ATRIUM;STANDING;OPEN SPACES;4232;SERVICE ROOM;STANDING;SERVICE ROOM;1204;132;281;48;4;;L1417;G;;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1417;188;48;15;WOOD;;;;;;;;;;;;;;;;;INSIDE
1418;WINDOW;NO;CASA DELL ERMA IN BRONZO;TABLINIUM;STANDING;PUBLIC ROOM;1237;CUBICULUM;STANDING;PRIVATE ROOM;741;171;133;30;4;;L1418;G;54;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1418;213;39;14;WOOD;;;;;;;;;;;;;;;;;INSIDE
1419;DOORWAY;NO;CASA DELL ERMA IN BRONZO;CUBICULUM;STANDING;PRIVATE ROOM;741;CORRIDOR;PASSING;PUBLIC ROOM;699;89;209;39;5;T1419;L1419;G;;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1419;109;39;14;WOOD;;;;;T1419;30;89;;OTHER STONE;C;0;0;1;0;NO;NO;INSIDE
1420;WINDOW;NO;CASA DELL ERMA IN BRONZO;CUBICULUM;STANDING;PRIVATE ROOM;741;CORRIDOR;PASSING;PUBLIC ROOM;699;30;66;39;4;;L1420;G;;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1420;105;39;11;WOOD;;;;;;;;;;;;;;;;;INSIDE
1421;DOORWAY;NO;CASA DELL ERMA IN BRONZO;TRICLINIUM;STANDING;PUBLIC ROOM;301;CORRIDOR;PASSING;PUBLIC ROOM;699;113;217;39;5;T1421;L1421;G;;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1421;155;39;15;WOOD;;;;;T1421;39;18;4;OTHER STONE;C;0;0;2;0;NO;NO;INSIDE
1422;WINDOW;BETWEEN FLATS;CASA DELL ERMA IN BRONZO;SERVICE ROOM;STANDING;SERVICE ROOM;1204;UNKNOWN ROOM;STANDING;UNKNOWN ROOM;808;49;70;51;4;;L1422;G;457;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1422;62;51;5;WOOD;;;;;;;;;;;;;;;;;INSIDE
1423;WINDOW;BETWEEN FLATS;CASA DELL ERMA IN BRONZO;ATRIUM;STANDING;OPEN SPACES;4232;UNKNOWN ROOM;STANDING;UNKNOWN ROOM;751;49;70;51;4;;L1423;G;457;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1423;62;51;5;WOOD;;;;;;;;;;;;;;;;;INSIDE
1424;WINDOW;BETWEEN FLATS;CASA DELL ERMA IN BRONZO;ATRIUM;STANDING;OPEN SPACES;4232;UNKNOWN ROOM;STANDING;UNKNOWN ROOM;978;49;70;51;4;;L1424;G;457;n.a.;B;CASA DELL ERMA IN BRONZO;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;BOTH;172;L1424;62;51;5;WOOD;;;;;;;;;;;;;;;;;INSIDE
1425;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;STREET;PASSING;OPEN SPACES;;ENTRANCE;PASSING;PUBLIC ROOM;816;189;318;57;5;T1425;L1425;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1425;189;57;20;WOOD;;;;;T1425;57;189;18;MARBLE;B;44;1;2;4;NO;NO;OUTSIDE
1426;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;ATRIUM;STANDING;OPEN SPACES;7732;ENTRANCE;PASSING;PUBLIC ROOM;816;117;308;37;5;T1426;L1426;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1426;117;37;;WOOD;;;;;T1426;37;117;;MARBLE;C;0;0;0;0;NO;NO;INSIDE
1427;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;CELLAR;STANDING;SERVICE ROOM;957;ENTRANCE;PASSING;PUBLIC ROOM;816;89;304;34;5;T1427;L1427;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1427;89;34;15;WOOD;;;;;T1427;34;89;;OTHER STONE;A;10;0;0;0;NO;NO;INSIDE
1428;WINDOW;WOLF MOUTH WINDOW;CASA DELLA PARTIZIONE LIGNEA;STREET;PASSING;OPEN SPACES;;CELLAR;STANDING;SERVICE ROOM;957;46;62;54;4;;;G;149;n.a.;A;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1429;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;ATRIUM;STANDING;OPEN SPACES;7732;CUBICULUM;STANDING;PRIVATE ROOM;1042;115;305;48;5;T1429;L1429;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1429;188;48;26;WOOD;;;;;T1429;51;173;4;MARBLE;C;0;0;2;0;NO;NO;INSIDE
1430;WINDOW;NO;CASA DELLA PARTIZIONE LIGNEA;STREET;PASSING;OPEN SPACES;;CUBICULUM;STANDING;PRIVATE ROOM;1042;106;49;57;4;;;G;229;n.a.;A;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1431;WINDOW;WOLF MOUTH WINDOW;CASA DELLA PARTIZIONE LIGNEA;ATRIUM;STANDING;OPEN SPACES;4232;CUBICULUM;STANDING;PRIVATE ROOM;1042;130;158;48;4;;;1;61;n.a.;A;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;;;;;;;;;;;;;;;;;;;;;;INSIDE
1432;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;ATRIUM;STANDING;OPEN SPACES;7732;CUBICULUM;STANDING;PRIVATE ROOM;805;120;305;48;4;T1432;L1432;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1432;141;48;14;WOOD;;;;;T1432;64;167;4;MARBLE;C;0;0;1;0;NO;NO;INSIDE
1433;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;ATRIUM;STANDING;OPEN SPACES;7732;CUBICULUM;STANDING;PRIVATE ROOM;823;116;297;48;4;T1433;L1433;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1433;146;48;13;WOOD;;;;;T1433;63;137;4;MARBLE;C;0;0;0;0;NO;NO;INSIDE
1434;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;ATRIUM;STANDING;OPEN SPACES;7732;ALA;STANDING;PUBLIC ROOM;942;289;359;;4;;L1434;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1434;325;;30;WOOD;;;;;;;;;;;;;;;;;INSIDE
1435;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;ATRIUM;STANDING;OPEN SPACES;7732;TABLINIUM;STANDING;PUBLIC ROOM;1471;490;443;41;5;T1435;L1435;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1435;571;41;39;WOOD;;;;;T1435;65;569;4;MARBLE;C;0;0;0;0;NO;NO;INSIDE
1436;WINDOW;NO;CASA DELLA PARTIZIONE LIGNEA;STREET;PASSING;OPEN SPACES;;ATRIUM;STANDING;OPEN SPACES;7732;101;146;48;4;;;G;442;n.a.;A;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1437;WINDOW;NO;CASA DELLA PARTIZIONE LIGNEA;STREET;PASSING;OPEN SPACES;;ATRIUM;STANDING;OPEN SPACES;7732;97;151;48;4;;;G;424;n.a.;A;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
1438;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;ATRIUM;STANDING;OPEN SPACES;7732;TRICLINIUM;STANDING;PUBLIC ROOM;2661;109;201;45;4;;L1438;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1438;139;45;16;WOOD;;;;;;;;;;;;;;;;;INSIDE
1439;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;PORTICUS;PASSING;PUBLIC ROOM;5652;TRICLINIUM;STANDING;PUBLIC ROOM;2661;135;201;45;5;T1439;L1439;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1439;133;45;17;WOOD;;;;;T1439;42;143;3;MARBLE;C;0;0;4;0;NO;NO;INSIDE
1440;WINDOW;WOLF MOUTH WINDOW;CASA DELLA PARTIZIONE LIGNEA;COURT;STANDING;OPEN SPACES;4158;TRICLINIUM;STANDING;PUBLIC ROOM;2661;110;30;38;4;;;G;278;n.a.;A;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;;;;;;;;;;;;;;;;;;;;;;INSIDE
1441;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;PORTICUS;PASSING;PUBLIC ROOM;5652;TABLINIUM;STANDING;PUBLIC ROOM;1471;341;326;43;5;T1441;L1441;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1441;435;45;40;WOOD;;;;;T1441;62;370;;MARBLE;C;0;0;2;0;NO;NO;INSIDE
1442;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;ATRIUM;STANDING;OPEN SPACES;7732;CORRIDOR;PASSING;PUBLIC ROOM;427;111;205;42;5;T1442;L1442;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1442;124;42;12;WOOD;;;;;T1442;56;118;;MARBLE;C;0;0;2;0;NO;NO;INSIDE
1443;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;ATRIUM;STANDING;OPEN SPACES;7732;TABERNA;STANDING;PUBLIC ROOM;3246;110;234;39;5;T1443;L1443;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1443;137;39;14;WOOD;;;;;T1443;60;109;;BRICK;C;0;0;0;0;NO;NO;INSIDE
1444;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;PORTICUS;PASSING;PUBLIC ROOM;5652;CUBICULUM;STANDING;PRIVATE ROOM;1039;97;207;44;5;T1444;L1444;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1444;142;45;7;WOOD;;;;;T1444;45;92;4;MARBLE;C;0;0;0;0;NO;NO;INSIDE
1445;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;PORTICUS;PASSING;PUBLIC ROOM;5652;TABERNA;STANDING;PUBLIC ROOM;3246;108;229;38;5;T1445;L1445;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1445;161;38;17;WOOD;;;;;T1445;62;105;18;OTHER STONE;C;0;0;0;0;NO;NO;INSIDE
1446;DOORWAY;NO;CASA DELLA PARTIZIONE LIGNEA;PORTICUS;PASSING;PUBLIC ROOM;5652;CUBICULUM;STANDING;PRIVATE ROOM;1205;105;213;41;5;T1446;L1446;G;;n.a.;B;CASA DELLA PARTIZIONE LIGNEA;DOMUS;I BC-I AD;EARLY EMPIRE;HERCULANEUM;SURVEY;589;L1446;140;41;8;WOOD;;;;;T1446;45;161;4;MARBLE;C;0;0;2;0;NO;NO;INSIDE
