Opening Id,Type,Peculiar Type,House Id,Bigger Area Room,Outside Inside Facing,Passing Standing Bigger Room,Bigger Area Room Type,Bigger Area Room m2,Smaller Area Room,Passing Standing Smaller Room,Smaller Area Room Type,Smaller Area Room m2,Width (cm),Height (cm),Length (cm),Level of Preservation,Id Threshold Sill,Id Lintel,Floor,Distance from Ground (cm),Frame Trace,Lintel Type,House Id:1,House Type,Date,Period,Town,Data Method,Total Square Meter (m2),Id Lintel:1,Lintel Length (cm),Lintel Width (cm),Lintel Thickness (cm),Lintel Material,Lintel Doorstop Width (cm),Lintel Tenon Hole Number,Lintel Hinge Hole Number,Lintel Bolt Hole Number,Id Threshold Sill:1,Threshold Sill Length (cm),Threshold Sill Width (cm),Threshold Sill Thickness (cm),Threshold Sill Material,Threshold Sill Type,Threshold Sill Doorstop Width (cm),Threshold Sill Tenon Hole Number,Threshold Sill Hinge Hole Number,Threshold Sill Bolt Hole Number,Threshold Sill Shutter Erosion,Threshold Sill Folding Door Channel
1533,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,64.87,RECEPTION ROOM,STANDING,PUBLIC ROOM,17.43,180,208,51,5,T1533,L1533,G,,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1533,235,51,18,WOOD,,,,,T1533,47,180,4,MARBLE,C,0,0,4,0,NO,NO
1534,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,64.87,PORTICUS,PASSING,PUBLIC ROOM,56.28,359,331,43,5,T1534,L1534,G,,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1534,403,43,16,WOOD,,,,,T1534,42,359,4,MARBLE,A,10,0,5,0,NO,NO
1535,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,64.87,RECEPTION ROOM,STANDING,PUBLIC ROOM,19.47,107,215,48,5,T1535,L1535,G,,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1535,132,48,14,WOOD,,,,,T1535,58,109,,MARBLE,C,0,0,3,1,NO,NO
1536,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,PORTICUS,INSIDE,PASSING,PUBLIC ROOM,56.28,RECEPTION ROOM,STANDING,PUBLIC ROOM,19.47,179,225,43,5,T1536,L1536,G,,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1536,265,43,18,WOOD,,,,,T1536,47,179,4,MARBLE,C,0,0,3,0,NO,NO
1537,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,19.47,CORRIDOR,PASSING,PUBLIC ROOM,7.06,100,214,47,5,T1537,L1537,G,,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1537,127,47,17,WOOD,,,,,T1537,56,101,3,MARBLE,C,0,0,2,0,NO,NO
1538,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,19.47,RECEPTION ROOM,STANDING,PUBLIC ROOM,15.88,80,189,23,5,T1538,,G,,n.a.,A,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,,,,,,,,,,T1538,23,80,,MOSAIC,C,0,0,0,0,NO,NO
1539,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,PORTICUS,INSIDE,PASSING,PUBLIC ROOM,171.46,RECEPTION ROOM,STANDING,PUBLIC ROOM,15.88,161,216,49,5,T1539,L1539,G,,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1539,242,49,18,WOOD,,,,,T1539,45,190,3,MARBLE,C,0,0,2,0,NO,NO
1541,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,PORTICUS,INSIDE,PASSING,PUBLIC ROOM,171.46,CORRIDOR,PASSING,PUBLIC ROOM,26.03,71,170,40,5,T1541,L1541,G,,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1541,103,40,19,WOOD,,,,,T1541,31,71,5,MARBLE,C,0,0,0,0,NO,NO
1542,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,PORTICUS,INSIDE,PASSING,PUBLIC ROOM,56.28,CUBICULUM,STANDING,PRIVATE ROOM,10.85,96,185,38,5,T1542,L1542,G,,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1542,205,38,15,WOOD,,,,,T1542,40,96,4,MARBLE,C,0,0,2,0,YES,NO
1543,WINDOW,NO,CASA DELL ATRIO A MOSAICO,TERRACE,INSIDE,STANDING,OPEN SPACES,39.65,CUBICULUM,STANDING,PRIVATE ROOM,10.85,88,133,48,4,,L1543,G,60,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1543,129,48,13,WOOD,,,,,,,,,,,,,,,,
1544,WINDOW,NO,CASA DELL ATRIO A MOSAICO,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,10.85,126,149,41,5,T1544,L1544,G,60,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1544,157,41,15,WOOD,,,,,T1544,35,126,4,MARBLE,C,0,0,1,0,NO,NO
1551,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,PORTICUS,INSIDE,PASSING,PUBLIC ROOM,56.28,CUBICULUM,STANDING,PRIVATE ROOM,9.19,95,202,39,5,T1551,L1551,G,,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1551,116,38,17,WOOD,,,,,T1551,46,96,3,MARBLE,A,9,0,2,0,NO,NO
1552,WINDOW,NO,CASA DELL ATRIO A MOSAICO,TERRACE,INSIDE,STANDING,OPEN SPACES,39.65,CUBICULUM,STANDING,PRIVATE ROOM,9.19,86,132,38,5,T1552,L1552,G,71,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1552,113,38,17,WOOD,,,,,T1552,40,82,4,MARBLE,C,0,0,2,0,NO,NO
1553,WINDOW,NO,CASA DELL ATRIO A MOSAICO,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,9.19,125,155,39,5,T1553,L1553,G,71,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1553,163,39,12,WOOD,,,,,T1553,40,119,4,MARBLE,A,12,0,2,0,NO,NO
1554,DOORWAY,NO,CASA DELL ATRIO A MOSAICO,PORTICUS,INSIDE,PASSING,PUBLIC ROOM,171.46,TRICLINIUM,STANDING,PUBLIC ROOM,64.87,297,297,48,4,,L1554,G,,n.a.,B,CASA DELL ATRIO A MOSAICO,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1174,L1554,347,48,17,WOOD,,,,,,,,,,,,,,,,
1556,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,STREET,OUTSIDE,PASSING,OPEN SPACES,,ENTRANCE,PASSING,PUBLIC ROOM,7.32,159,345,72,5,T1556,L1556,G,,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1556,228,72,15,WOOD,,,,,T1556,57,161,7,OTHER STONE,B,41,1,1,2,NO,NO
1557,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,7.32,UNDERSTAIR,STANDING,SERVICE ROOM,3.87,80,203,37,4,,,G,,n.a.,A,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,,,,,,,,,,,,,,,,,,,,,
1558,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,ATRIUM,INSIDE,STANDING,OPEN SPACES,45.95,ENTRANCE,PASSING,PUBLIC ROOM,7.32,150,345,40,5,T1558,L1558,G,,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1558,160,40,15,WOOD,,,,,T1558,40,150,,MOSAIC,C,0,0,0,0,NO,NO
1559,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,ATRIUM,INSIDE,STANDING,OPEN SPACES,45.95,TRICLINIUM,STANDING,PUBLIC ROOM,16.61,312,315,32,5,T1559,,G,,n.a.,A,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,,,,,,,,,,T1559,49,312,,MOSAIC,C,0,0,0,0,NO,NO
1561,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,ATRIUM,INSIDE,STANDING,OPEN SPACES,45.95,STAIRWAY,PASSING,SERVICE ROOM,3.99,94,264,,5,T1561,,G,,n.a.,A,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,,,,,,,,,,T1561,35,94,,BRICK,C,0,0,0,0,NO,NO
1562,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,ATRIUM,INSIDE,STANDING,OPEN SPACES,45.95,CUBICULUM,STANDING,PRIVATE ROOM,8,160,243,44,5,T1562,,G,,n.a.,A,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,,,,,,,,,,T1562,47,146,4,MARBLE,A,11,0,0,0,NO,NO
1564,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,ATRIUM,INSIDE,STANDING,OPEN SPACES,45.95,CUBICULUM,STANDING,PRIVATE ROOM,6.59,84,262,16,5,T1564,L1564,G,,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1564,155,51,15,WOOD,,,,,T1564,31,95,4,MARBLE,C,0,0,5,0,NO,NO
1565,WINDOW,NO,CASA DEL MOBILIO CARBONIZZATO,ATRIUM,INSIDE,STANDING,OPEN SPACES,45.95,CUBICULUM,STANDING,PRIVATE ROOM,6.59,56,69,51,4,,L1565,G,152,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1565,81,50,10,WOOD,,,,,,,,,,,,,,,,
1566,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,ATRIUM,INSIDE,STANDING,OPEN SPACES,45.95,CORRIDOR,PASSING,PUBLIC ROOM,6.81,118,247,,5,T1566,L1566,G,,n.a.,A,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1566,118,50,15,WOOD,,,,,T1566,49,120,12,OTHER STONE,A,12,0,2,1,NO,NO
1567,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,ATRIUM,INSIDE,STANDING,OPEN SPACES,45.95,TABLINIUM,STANDING,PUBLIC ROOM,13.93,345,331,50,5,T1567,L1567,G,,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1567,427,50,18,WOOD,,,,,T1567,50,345,,MOSAIC,C,0,0,0,0,NO,NO
1568,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,ATRIUM,INSIDE,STANDING,OPEN SPACES,45.95,RECEPTION ROOM,STANDING,PUBLIC ROOM,8.71,110,248,50,5,T1568,,G,,n.a.,A,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,,,,,,,,,,T1568,58,128,5,MARBLE,A,10,0,1,0,NO,NO
1570,WINDOW,NO,CASA DEL MOBILIO CARBONIZZATO,COURT,INSIDE,STANDING,OPEN SPACES,40.82,RECEPTION ROOM,STANDING,PUBLIC ROOM,8.71,131,190,34,4,,L1570,G,,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1570,170,34,16,WOOD,,,,,,,,,,,,,,,,
1571,WINDOW,NO,CASA DEL MOBILIO CARBONIZZATO,COURT,INSIDE,STANDING,OPEN SPACES,40.82,TABLINIUM,STANDING,PUBLIC ROOM,13.93,244,268,37,4,,L1571,G,,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1571,346,37,17,WOOD,,,,,,,,,,,,,,,,
1574,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,6.81,CUBICULUM,STANDING,PRIVATE ROOM,6.07,99,168,38,5,T1574,L1574,G,,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1574,135,38,15,WOOD,,,,,T1574,38,99,4,MARBLE,C,0,0,0,0,NO,NO
1575,DOORWAY,NO,CASA DEL MOBILIO CARBONIZZATO,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,20.52,CORRIDOR,PASSING,PUBLIC ROOM,6.81,110,197,38,5,T1575,L1575,G,,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1575,153,38,14,WOOD,,,,,T1575,40,105,4,MARBLE,C,0,0,2,0,NO,NO
1576,WINDOW,NO,CASA DEL MOBILIO CARBONIZZATO,COURT,INSIDE,STANDING,OPEN SPACES,40.82,TRICLINIUM,STANDING,PUBLIC ROOM,20.52,75,86,30,4,,L1576,G,96,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1576,119,32,14,WOOD,,,,,,,,,,,,,,,,
1577,WINDOW,NO,CASA DEL MOBILIO CARBONIZZATO,COURT,INSIDE,STANDING,OPEN SPACES,40.82,TRICLINIUM,STANDING,PUBLIC ROOM,20.52,186,145,30,4,,L1577,G,81,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1577,221,32,14,WOOD,,,,,,,,,,,,,,,,
1578,WINDOW,NO,CASA DEL MOBILIO CARBONIZZATO,COURT,INSIDE,STANDING,OPEN SPACES,40.82,TRICLINIUM,STANDING,PUBLIC ROOM,20.52,75,109,30,4,,L1578,G,81,n.a.,B,CASA DEL MOBILIO CARBONIZZATO,DOMUS,I BC-I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,264,L1578,130,32,14,WOOD,,,,,,,,,,,,,,,,
1580,DOORWAY,NO,CASA DEI CERVI,STREET,OUTSIDE,PASSING,OPEN SPACES,,ENTRANCE,PASSING,PUBLIC ROOM,4.83,159,262,56,5,T1580,L1580,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1580,211,58,13,WOOD,,,,,T1580,50,164,5,MARBLE,B,37,0,1,0,YES,NO
1581,DOORWAY,NO,CASA DEI CERVI,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,4.83,UNDERSTAIR,STANDING,SERVICE ROOM,2.12,71,250,37,5,,L1581,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1581,95,47,8,WOOD,,,,,,,,,,,,,,,,
1582,WINDOW,WOLF MOUTH WINDOW,CASA DEI CERVI,STREET,OUTSIDE,PASSING,OPEN SPACES,,UNDERSTAIR,STANDING,SERVICE ROOM,2.12,34,38,38,4,,L1582,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1582,49,38,4,WOOD,,,,,,,,,,,,,,,,
1584,DOORWAY,NO,CASA DEI CERVI,ATRIUM,INSIDE,STANDING,OPEN SPACES,27.6,STAIRWAY,PASSING,SERVICE ROOM,2.23,87,179,43,5,T1584,L1584,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1584,109,43,13,WOOD,,,,,T1584,58,88,,OTHER STONE,C,0,0,3,0,NO,NO
1585,DOORWAY,NO,CASA DEI CERVI,ATRIUM,INSIDE,STANDING,OPEN SPACES,27.6,SERVICE ROOM,STANDING,SERVICE ROOM,11.23,91,200,40,5,T1585,L1585,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1585,93,42,12,WOOD,,,,,T1585,40,91,4,MARBLE,C,0,0,1,0,NO,NO
1588,WINDOW,WOLF MOUTH WINDOW,CASA DEI CERVI,STREET,OUTSIDE,PASSING,OPEN SPACES,,STORAGE CLOSET,STANDING,SERVICE ROOM,7.11,38,38,37,4,,L1588,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1588,49,38,4,WOOD,,,,,,,,,,,,,,,,
1589,WINDOW,WOLF MOUTH WINDOW,CASA DEI CERVI,STREET,OUTSIDE,PASSING,OPEN SPACES,,STORAGE CLOSET,STANDING,SERVICE ROOM,7.11,38,38,37,4,,L1589,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1589,49,38,4,WOOD,,,,,,,,,,,,,,,,
1590,DOORWAY,NO,CASA DEI CERVI,ATRIUM,INSIDE,STANDING,OPEN SPACES,27.6,CUBICULUM,STANDING,PRIVATE ROOM,6.18,96,200,45,5,T1590,L1590,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1590,107,45,12,WOOD,,,,,T1590,41,96,4,MARBLE,C,0,0,1,0,NO,NO
1591,WINDOW,WOLF MOUTH WINDOW,CASA DEI CERVI,ATRIUM,INSIDE,STANDING,OPEN SPACES,27.6,CUBICULUM,STANDING,PRIVATE ROOM,6.18,39,44,42,4,,,G,,n.a.,A,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,,,,,,,,,,,,,,,,,,,,,
1592,DOORWAY,NO,CASA DEI CERVI,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,260,ATRIUM,STANDING,OPEN SPACES,27.6,116,253,46,5,T1592,L1592,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1592,170,46,13,WOOD,,,,,T1592,41,116,5,MARBLE,A,11,0,2,0,NO,NO
1593,DOORWAY,NO,CASA DEI CERVI,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,38.14,ATRIUM,STANDING,OPEN SPACES,27.6,120,224,47,5,T1593,L1593,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1593,157,47,12,WOOD,,,,,T1593,43,120,4,MARBLE,A,12,0,2,0,NO,NO
1594,DOORWAY,NO,CASA DEI CERVI,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,38.14,CORRIDOR,PASSING,PUBLIC ROOM,15.26,76,188,51,5,T1594,,G,,n.a.,A,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,,,,,,,,,,T1594,39,69,,MARBLE,C,0,0,1,0,NO,NO
1595,DOORWAY,NO,CASA DEI CERVI,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,38.14,ANTICHAMBER,STANDING,PUBLIC ROOM,10.3,122,209,49,5,T1595,L1595,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1595,161,49,13,WOOD,,,,,T1595,49,129,,OTHER STONE,A,11,0,2,0,NO,NO
1599,DOORWAY,NO,CASA DEI CERVI,ANTICHAMBER,INSIDE,STANDING,PUBLIC ROOM,10.3,STORAGE CLOSET,STANDING,SERVICE ROOM,3.71,122,166,40,4,,L1599,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1599,147,40,16,WOOD,,,,,,,,,,,,,,,,
1604,WINDOW,BETWEEN FLATS,CASA DEI CERVI,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,260,CUBICULUM,STANDING,PRIVATE ROOM,,98,100,39,4,,L1604,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1604,,39,,WOOD,,,,,,,,,,,,,,,,
1612,WINDOW,NO,CASA DEI CERVI,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,17.77,CUBICULUM,STANDING,PRIVATE ROOM,11.45,81,73,44,4,,L1612,G,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1612,,44,,WOOD,,,,,,,,,,,,,,,,
1613,WINDOW,WOLF MOUTH WINDOW,CASA DEI CERVI,CUBICULUM,INSIDE,STANDING,PRIVATE ROOM,6.54,CUBICULUM,STANDING,PRIVATE ROOM,3.71,25,43,35,4,,,G,326,n.a.,A,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,,,,,,,,,,,,,,,,,,,,,
1614,WINDOW,NO,CASA DEI CERVI,CUBICULUM,INSIDE,STANDING,PRIVATE ROOM,6.54,CUBICULUM,STANDING,PRIVATE ROOM,3.71,57,83,35,4,,,G,318,n.a.,n.a.,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,,,,,,,,,,,,,,,,,,,,,
1615,WINDOW,WOLF MOUTH WINDOW,CASA DEI CERVI,CUBICULUM,INSIDE,STANDING,PRIVATE ROOM,6.54,CUBICULUM,STANDING,PRIVATE ROOM,3.71,22,40,35,4,,,G,340,n.a.,A,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,,,,,,,,,,,,,,,,,,,,,
1663,DOORWAY,NO,CASA DEI CERVI,ATRIUM,INSIDE,STANDING,OPEN SPACES,27.6,CUBICULUM,STANDING,PRIVATE ROOM,,97,203,,4,,L1663,1,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1663,106,,14,WOOD,,,,,,,,,,,,,,,,
1664,DOORWAY,NO,CASA DEI CERVI,ATRIUM,INSIDE,STANDING,OPEN SPACES,27.6,CUBICULUM,STANDING,PRIVATE ROOM,,92,195,,4,,L1664,1,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1664,119,,13,WOOD,,,,,,,,,,,,,,,,
1665,DOORWAY,NO,CASA DEI CERVI,ATRIUM,INSIDE,STANDING,OPEN SPACES,27.6,CUBICULUM,STANDING,PRIVATE ROOM,,86,195,,4,,L1665,1,,n.a.,B,CASA DEI CERVI,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,BOTH,1193,L1665,97,,12,WOOD,,,,,,,,,,,,,,,,
1670,DOORWAY,NO,CASA DEL BEL CORTILE,STREET,OUTSIDE,PASSING,OPEN SPACES,,ENTRANCE,PASSING,PUBLIC ROOM,34.96,163,211,39,5,T1670,L1670,G,,n.a.,B,CASA DEL BEL CORTILE,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,228,L1670,213,39,24,WOOD,,,,,T1670,44,176,,OTHER STONE,A,14,0,0,0,NO,NO
1671,DOORWAY,NO,CASA DEL BEL CORTILE,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,34.96,KITCHEN,STANDING,SERVICE ROOM,3.65,113,141,,4,,,G,,n.a.,A,CASA DEL BEL CORTILE,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,228,,,,,,,,,,,,,,,,,,,,,
1672,WINDOW,NO,CASA DEL BEL CORTILE,STREET,OUTSIDE,PASSING,OPEN SPACES,,KITCHEN,STANDING,SERVICE ROOM,3.65,41,33,45,4,,,G,152,n.a.,A,CASA DEL BEL CORTILE,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,228,,,,,,,,,,,,,,,,,,,,,
1673,DOORWAY,NO,CASA DEL BEL CORTILE,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,34.96,ANTICHAMBER,STANDING,PUBLIC ROOM,2.01,109,202,65,5,T1673,L1673,G,,n.a.,B,CASA DEL BEL CORTILE,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,228,L1673,131,65,16,WOOD,,,,,T1673,22,110,4,MARBLE,C,0,0,1,0,NO,NO
1674,DOORWAY,NO,CASA DEL BEL CORTILE,COURT,INSIDE,STANDING,OPEN SPACES,13.56,ANTICHAMBER,STANDING,PUBLIC ROOM,2.01,116,203,30,5,T1674,L1674,G,,n.a.,B,CASA DEL BEL CORTILE,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,228,L1674,,,,WOOD,,,,,T1674,31,130,4,MARBLE,C,0,0,1,0,NO,NO
1675,WINDOW,NO,CASA DEL BEL CORTILE,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,19.21,COURT,STANDING,OPEN SPACES,13.56,172,165,40,5,T1675,L1675,G,,n.a.,B,CASA DEL BEL CORTILE,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,228,L1675,,,,WOOD,,,,,T1675,48,196,4,MARBLE,A,19,0,0,0,NO,NO
1677,DOORWAY,NO,CASA DEL BEL CORTILE,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,19.21,ANTICHAMBER,STANDING,PUBLIC ROOM,2.01,107,201,37,5,T1677,L1677,G,,n.a.,B,CASA DEL BEL CORTILE,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,228,L1677,127,37,24,WOOD,,,,,T1677,37,108,,OTHER STONE,A,9,0,1,0,NO,NO
1679,DOORWAY,NO,CASA DEL BEL CORTILE,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,34.96,CORRIDOR,PASSING,PUBLIC ROOM,7.24,122,182,,5,T1679,L1679,G,,n.a.,B,CASA DEL BEL CORTILE,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,228,L1679,,,,WOOD,,,,,T1679,35,121,4,MARBLE,C,0,0,2,0,NO,NO
1680,WINDOW,NO,CASA DEL BEL CORTILE,STREET,OUTSIDE,PASSING,OPEN SPACES,,ENTRANCE,PASSING,PUBLIC ROOM,34.96,72,77,42,4,,L1680,G,95,n.a.,B,CASA DEL BEL CORTILE,DOMUS,I AD,EARLY EMPIRE,HERCULANEUM,SURVEY,228,L1680,,,,WOOD,,,,,,,,,,,,,,,,
